execid,EXEC_FULL_NAME,Compared_Chen2016,TYPE,TWITTER ACCOUNT,First_join,First_tweet,Comments,Number_follower,Number_following,Tweet_time,Tweet_text
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-09-19 13:30:56,"b'Bad idea.  ""Yahoo Raises $4.3 Billion From Alibaba Sale - http://t.co/5AgFhvzK\xe2\x80\x9d'"
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-09-14 03:40:53,b'Innovative thinking to sustained job creation and diversification.  http://t.co/8520sOEg'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-09-09 21:32:32,b'US. Flight attendant - we are here primarily got your safety. In Asia. We are here to make your flight an incredible experience. Says it all'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-09-06 20:24:32,b'The Competitor in Chief http://t.co/pvNffGMm'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-09-05 23:57:04,b'@TripIt driving value for its loyal customers.  More great stuff coming.  Thanks for being @TripIt users.  http://t.co/DwcEgZfn'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-09-04 14:05:12,b'It\xe2\x80\x99s Still Halftime in America http://t.co/Duc4Parj'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-09-04 05:14:27,b'Bernake has done an incredible job over past 3 years.  Fed Sets Stage for Stimulus http://t.co/HY8HJkAN'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-09-04 01:13:44,b'@WThomasMarks should be incredible. Tweet about some of your favorite events and athletes'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-09-02 07:17:21,b'I like this Romney.  Romney: GOP \xe2\x80\x98Let People Down\xe2\x80\x99 on Budget http://t.co/LUdtg2uS'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-09-02 07:14:41,"b'Are Entitlements Corrupting Us? Yes, American Character Is at Stake http://t.co/eaUKY4jY'"
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-08-31 15:48:22,b'Romney: \xe2\x80\x98Hold us accountable\xe2\x80\x99 http://t.co/dQ51bvIN'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-08-28 21:35:05,"b""RT @ezraklein: In general, we overrate the political skills we can see -- speaking, for instance -- and underrate the ones we can't see, ..."""
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-08-23 23:49:07,"b""RT @TripIt: Want to learn about tech's influence on future #travel? Vote for our panel for #SXSW http://t.co/hRtyHLaU"""
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-08-23 23:47:19,"b'well deserved. \xe2\x80\x9c@BillGates: I\xe2\x80\x99m biased, but proud and happy Melinda\xe2\x80\x99s work is being recognized in the Forbes 100 Powerful Women\xe2\x80\x99s list.\xe2\x80\x9d'"
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-08-22 23:02:46,"b""There are as many cars on the roads of Sao Paulo as there are people in Manhattan. It's just a constant stream of red or white lights."""
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-08-22 01:55:35,b'@Concur leading the way. \xe2\x80\x9c@mashable: Obama administration wants all agencies to cut IT spending by 10% http://t.co/0FtCKGXW (via @Nextgov)\xe2\x80\x9d'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-08-21 05:39:30,b'Nice interview with CSOD CEO Adam Miller talking about the great company he and his team are building.  http://t.co/mWMvw7FO'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-08-20 21:44:58,b'RT @waroundtable: Wow. Telling #s RT @stemeducation: The U.S. will have over 1.2 million unfilled jobs in #STEM by 2018  http://t.co/utu ...'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-08-20 21:42:22,"b'RT @BarackObama: ""I want women to control their own health choices, just like I want my daughters to have the same opportunities as your ...'"
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-08-20 21:40:59,b'RT @mhilton: From @btnonline - Meritor Globalizes Travel Program using @Concur http://t.co/6KOFb6S0'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-08-20 08:12:37,"b'How can anyone be this stupid. ""Republican senate candidate - women won\'t get pregnant in cases of ""legitimate rape"" http://t.co/5Kyiy11U\xe2\x80\x9d'"
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-08-20 07:54:34,"b'Most ""social"" big company COO around. @edgilligan1: Oh yea:went for a 41 mi ride. check it out on @strava  https://t.co/epCSQNdj\xe2\x80\x9d'"
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-08-20 07:51:59,b'Or he meant just what he said. @washingtonpost: Romney says taxes a form of charity. Left and right disagree. http://t.co/Ds2m8nFP\xe2\x80\x9d'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-08-16 18:35:14,"b""RT @UW_CIE: RT @juliesandler: Startup Weekend Women's Edition - final video 'commercial' by @mikefolden for @StartupWeekend http://t.co/ ..."""
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-08-16 18:34:45,b'RT @UW_CIE: Psyched 2 share this gr8 video about #UW #Lavin program http://t.co/o9ZVmRAR #entrepreneurship #young #undergraduate'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-08-15 12:14:19,b'The most thoughtful publication around.  The Economist | The presidential campaign: Another fine mess http://t.co/KvvB0U2w'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-08-15 12:04:56,"b'My bet.  Greece gets kicked off the island.  If that is not enough. The Euro is dissolved over time.  Tempted, Angela? http://t.co/6KiC6Sbt'"
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-08-14 18:00:07,b'RT @MikeBloomberg: It\xe2\x80\x99s time for the two candidates to stop using #immigration as a wedge issue &amp; start discussing reform to create  ...'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-08-14 16:40:43,"b'RT @SteveCase: ""Reforming immigration is single most important step gov\'t could take to bolster economy"" @MikeBloomberg http://t.co/UcG2 ...'"
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-08-14 16:38:33,"b'RT @hblodget: I am so tired of ""conservative"" being used to describe religious aggressives who want the government dictating morality'"
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-08-14 13:18:25,b'There are some types of food that are just better in the US (@ Wahaca) http://t.co/U1sQtT6Q'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-08-12 23:03:14,b'The Who closing it out. London was an incredible host city. Long live the Queen. http://t.co/RY2RO4Ov'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-08-12 21:44:36,b'FatBoy Slim revving up the crowd at closing ceremony http://t.co/n1YSfr9b'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-08-12 20:24:37,b'Ray Davies of The Kinks getting the crowd into it. So cool!'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-08-12 18:35:57,b'Looking forward to closing ceremony with some new friends. (@ Olympic Stadium w/ 85 others) http://t.co/QhmrDNnr'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-08-12 13:11:08,b'holy crap. Really?!  \xe2\x80\x9c@WSJ: $9.3 billion was lost to Nigerian scammers in 2009. : http://t.co/1Vtlgq3K\xe2\x80\x9d'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-08-12 13:06:06,"b""RT @WSJ: Last year, about 46% of American households didn't pay any U.S. income taxes. http://t.co/LHCqycRp"""
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-08-11 20:12:54,b'Jamaica sets new WR in 4x100 at 36:84 http://t.co/oUZaHxgG'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-08-11 19:43:24,"b""US gets Silver Medal in Women's High Jump http://t.co/MAXgFs58"""
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-08-11 15:47:38,b'Mexico has dominated the second half. Gold medal coming http://t.co/UkkPGDuN'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-08-11 15:10:57,b'Mexico vs Brasil (@ Wembley Stadium w/ 324 others) http://t.co/8RK2mVFf'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-08-11 15:09:38,b'Mexico scores in first minute. Brasil has dominated the tempo since http://t.co/LRrcx1W4'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-08-11 03:05:33,b'Incredible.  Largest-Ever 3D Map of the Universe.  http://t.co/ZkVQSkgZ\xe2\x80\x9d'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-08-10 21:08:44,"b""@capitolization.  easy there dude. Just signed up for FourSquare today. Playing around with it to see what it's capabilities are."""
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-08-10 19:47:03,"b""US Women's 4x100 team taking a victory lap http://t.co/xc7IEjHH"""
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-08-10 19:44:40,"b""US women's team crushes WR. Incredible. http://t.co/qokM4WKn"""
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-08-10 18:47:29,b'Track and Field event (@ Olympic Stadium w/ 102 others) http://t.co/NNPApKwV'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-08-10 13:56:31,b'At BMX track with FourSquare CEO (@ London 2012 BMX Track w/ 8 others) http://t.co/365FlIX1'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-08-10 13:55:32,"b""I'm at London 2012 BMX Track (Poplar, Greater London) w/ 7 others http://t.co/lNwp9RCN"""
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-08-10 13:02:43,"b'I just unlocked the ""Swarm"" badge on @foursquare! http://t.co/TKZg3ecg'"
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-08-10 13:01:44,"b'I just unlocked the ""Olympic Live"" badge on @foursquare for watching the Game at Olympic Live Sites! http://t.co/UyTpUjwD'"
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-08-10 13:01:44,"b""I'm at London 2012 Olympic Park (Stratford, Greater London) w/ 48 others http://t.co/rgMGPP7r"""
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-08-10 13:01:44,"b'I just unlocked the ""London 2012 Join In"" badge on @foursquare for checking in at London 2012 Sites! http://t.co/QKab3P3k'"
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-08-10 12:37:09,b'Hanging out with some great people as we head to BMX finals (@ Canary Wharf w/ 3 others) http://t.co/v7mufjSq'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-08-10 12:37:09,"b'I just unlocked the ""Newbie"" badge on @foursquare for checking in for the first time! http://t.co/H8pA4aCW'"
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-08-09 21:03:57,b'Incredible match. Germany defeats Brasil for gold. http://t.co/53K1bkNf'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-08-09 20:04:45,b'Brasil heavily favored but Germany came to play. http://t.co/DpJODS5P'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-08-09 19:42:22,b'Bananarama warming up the crowd. Very cool. http://t.co/EtNtFMn8'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-08-09 18:58:41,b'Latvia puts it away after losing first game. Had real heart. http://t.co/bQYi4xOr'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-08-09 18:18:32,b'Latvia vs Netherlands for Bronze. http://t.co/qSCFy61b'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-08-09 01:17:23,"b""Love the focus on products.  Great priority and clear message to everyone.  At Yahoo, CEO Mayer's Makeover Begins http://t.co/SJ8pA4GM"""
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-08-06 22:53:59,"b""Love my new @lytro camera.  For the 98% of us that don't naturally take great pictures - capture everything now and focus the picture later."""
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-08-05 18:16:39,b'The incredible men &amp; women of the US Armed Forces who serve our country.  What an honor it was to spend a day w/ them. http://t.co/29Xg9gnJ'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-08-02 22:42:12,"b""Concur Canada delivering incredible value to Canada's best.  http://t.co/RtOmAeJm"""
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-08-01 02:51:08,"b""RT @edgilligan1: 10% of world's population blacked out today!?: http://t.co/3yjgjEgO"""
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-08-01 02:49:40,b'The Future of the Business Trip | Concur: http://t.co/RiARzU1c'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-07-30 15:03:08,"b'RT @SteveCase: A Letter From Mark Zuckerberg http://t.co/8U1PCtQF ""If you want to save Facebook\xe2\x80\x94and I know you do\xe2\x80\x94I need you to start dr ...'"
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-07-25 21:33:29,b'thank you all @GlobalBTA members for your support of the GBTA Foundation.'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-07-24 18:45:16,"b""Had lunch w/George Bush. Incredible guy. Would be nice to see balanced coverage of presidents. it's ok to get behind that which unites us"""
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-07-20 15:02:19,"b""RT @MikeBloomberg: There's something more important than getting elected &amp; that's standing up and saying what you think is right: ht ..."""
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-07-20 14:57:56,"b""RT @edgilligan1: It's getting hot in here: The Endless Summer http://t.co/frxGdlQ1"""
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-07-20 14:54:29,"b'RT @MittRomney: In order to rebuild our economy, we need to encourage the success of hard working entrepreneurs, not tear them down. htt ...'"
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-07-20 14:53:57,b'RT @melindagates: Sec.Clinton @StateDept explaining why closing the #gendergap will be transformational for entire societies http://t.co ...'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-07-19 22:14:15,"b""This is not that different than the Microsoft story.  The ideas are not really the hard part.  Nokia's Bad Calls.  http://t.co/sTFvpI6k"""
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-07-19 02:21:04,b'@sounderfc came to play. Shocked we are tied up'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-07-19 01:57:20,b'@chelseafc @sounderfc game with friends @jttorrey  and family @naveensingh91.  Pumped sounders scored http://t.co/2X77L8mK'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-07-18 04:20:28,"b""RT @waroundtable: RT @waprosperity: WA to be 1st to offer voter reg via Facebook. Can't get any easier than that! http://t.co/yYtSEcZH # ..."""
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-07-17 22:10:49,"b""RT @jolshan: Half of bedtime stories now read on e-books. Digital sales of children's books more than tripled this year. http://t.co/2y0 ..."""
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-07-17 22:09:39,b'Interesting comments.  \xe2\x80\x9c@BobWarfield: Ballmer &amp; Mayer face same problems at MSFT &amp; YHOO:  ... http://t.co/IQFaI0lO\xe2\x80\x9d'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-07-17 22:02:07,b'Sad to see Congress begging Fed to take action. Where is the leadership &amp; ability to work together? Enact Bowles/Simpson #FixTheDebt'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-07-16 23:46:41,b'Clarity on number of topics would be great. Execute on bipartisan Bowles/Simpson plan. Growth Forecasts Down Again. http://t.co/vML5LOSx'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-07-16 21:28:21,b'An immature eagle outside my office window.  The PNW can be truly amazing ..... especially when the sun is out. http://t.co/8J0g8uEg'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-07-16 20:05:17,b'Interesting and smart choice.  \xe2\x80\x9c@jonfortt: New $YHOO CEO is a shocker. Tune in to @CNBC NOW\xe2\x80\x9d'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-07-15 15:46:59,"b""This is a bad sign for French businesses.  France's Hollande Scolds Peugeot Over Cuts http://t.co/ppV5yNLq"""
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-07-15 15:44:58,b'Advancements in this technology have been fascinating to see.  Next 3-D Frontier: Printed Plane Parts http://t.co/YJbpDNSP'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-07-15 15:36:25,"b'Thoughtful article for the many stuck in this situation.  Home Prices Hit Bottom. Now, the Bad News http://t.co/Jai86W5E'"
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-07-14 15:19:22,"b'RT @edgilligan1: Very cool: Before Games, Wins for Women http://t.co/wkdCNv2A'"
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-07-14 15:18:42,"b'RT @vkhosla: Gotta admire @elonmusk @johnnie Elon Musk: ""I made $180m from PayPal. I put $100m in SpaceX, $70m in Tesla... had to borrow ...'"
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-07-13 04:18:48,"b""RT @MahatmaGhandi: I'm not telling you its going to be easy, I'm telling you it's going to be worth it. #BeFearless #BeTheChange"""
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-07-13 04:16:02,b'On the lighter side.  I heard that @BillGates used to drive like this on the way to the airport ... back in the day http://t.co/ZK6yaurK'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-07-12 21:02:44,b'Make the presidential candidates debate the debt. Sign the petition at http://t.co/nlhdhukI #DebateTheDebt'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-07-12 20:59:37,b'We got into this mess together.  We need to work together to get out of it.  http://t.co/nxbK1Pf2'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-07-12 20:35:26,b'RT @jttorrey: When we will hold our representatives accountable for this? http://t.co/dITcDChn'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-07-12 20:32:06,b'RT @Concur: RT @partnerforce: Hear how @Concur and @salesforce are partnering to build apps for the #socialenterprise: http://t.co/F8pATKti'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-07-12 06:59:42,b'Still one of the funniest videos on YouTube. http://t.co/Gc2Aj2Uh'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-07-12 06:16:08,b'very cool! @jasonamaynard: @TripIt @SteveSSingh used Tripit pro tonight to track a flight that was late &amp; avoided hanging out at LAX! Sweet\xe2\x80\x9d'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-07-12 06:11:38,"b'RT @TripIt: ""Delighting the user is super important"" - wise words from our own @nancyramamurthi at today\'s #MobileBeat conference http:/ ...'"
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-07-12 06:08:29,"b""RT @becubed: Amen. RT @spencerchen: #MobileBeat: 'UI is the about the pixels, UX is about the people.' - @orvet &amp; @kidbombay via @ca ..."""
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-07-11 16:14:10,b'RT @asartorius: The perfect trip by Concur. What do you want it to look like? Drop us a comment @ThePerfectTrip or  @SteveSSingh  http:/ ...'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-07-11 13:52:59,b'Spending spree at local level arrives at the inevitable. San Bernadino - 3rd California City In 2 Weeks To Go Bankrupt http://t.co/RFYyjBTR\xe2\x80\x9d'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-07-11 06:47:43,b'RT @edgilligan1: my hood!: \xe2\x80\x9c@HuffingtonPost: Shark stalks kayaker (PHOTO) http://t.co/04E4M3sG\xe2\x80\x9d'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-07-11 06:21:39,b'Mobile is changing search and advertising.  Apps will become the point of purchase.  Amazon Tests Smartphone http://t.co/SBs9pHQy'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-07-11 06:16:34,"b""Venture Capitalist's Words of Warning http://t.co/TNEf3cu8"""
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-07-11 05:55:15,b'Higher Political Spending by Unions http://t.co/Z4NeakdA'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-07-10 15:12:39,b'What would you do if you were mayor?  \xe2\x80\x9cSCRANTON RUNS OUT OF MONEY -- Cuts all city salaries to minimum wage http://t.co/rAkGyFg3\xe2\x80\x9d'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-07-10 00:41:01,"b""If you tax everyone making more than $1M at 100%, you can only pay 50% of this year's deficit. Obama on Tax Cuts http://t.co/pc6Mfxsp"""
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-07-09 23:27:27,b'Congrats to CNQR board member.  Washington Federal Announces Appointment of Randy Talbot to Board of Directors - http://t.co/hdBZjYgI'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-07-09 14:35:47,b'RT @TechFlash: University of Washington computer science department lauded http://t.co/C9zQlChQ'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-07-09 14:28:12,"b'Employment has doubled while enrollment up 8.5%.  Results stagnant. If true, it is a terrible sets of facts.  http://t.co/lT9GDoyG'"
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-07-08 04:07:56,"b""RT @startupamerica: It's not just about the economy, or jobs, or income. It's about us, creating something together. Join the revolution ..."""
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-07-08 04:05:34,b'RT @joshjames: France going to tax highest earners at 90%!!! No wonder they are moving away. Punitive.\nhttp://t.co/x2FuZ5pr'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-07-06 18:30:20,b'RT @kenkousen: Very impressed with @AvisWeTryHarder @TripIt integration. Avis adds flight details then updates TripIt account. #ftw'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-07-06 18:29:19,"b""GE practices should not be copied in IP companies. \xe2\x80\x9c@johnhcook: company's employee ranking system demoralizing': http://t.co/N26ajWkm\xe2\x80\x9d"""
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-07-06 18:27:16,b'glad our politics are focused on important issues like Romney tax returns.  \xe2\x80\x9c@WSJ: Economists react to weak job data: http://t.co/PorELYfJ\xe2\x80\x9d'
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-07-06 18:25:33,"b'RT @WSJ: Economists react to weak job data: ""Let\'s just agree; this number stinks."" http://t.co/NfpSUOSi'"
32391,Sudhir Steven Singh,YES,Blue,@SteveSSingh,31/05/2009,28/06/2009,New,6830,534,2012-07-04 17:55:52,b'RT @vkhosla: Amazing milestone in our understanding of nature- amazing when math can predict a particle 50 yrs before we can see it http ...'
